datetime,city,state,country,shape,duration (seconds),duration (hours/min),comments,date posted,latitude,longitude
9/1/2002 23:00,republic,wa,us,light,600,10 minutes,The speed at which this light traveled was beyond anything we have on this earth&#44 and then the flash was overwhelming.,9/6/2002,48.6483333,-118.7366667
9/1/2002 23:15,trout lake,wa,us,triangle,60,1 minute,triangular formation of white lights moving  and making a 180 degree turn,9/6/2002,45.9975000,-121.5269444
9/1/2002 23:59,trout lake (mt. adams),wa,us,triangle,60,1 minute,Oregon UFO Review Case:  Triangle formations over Washington and Oregon checked against satellite data...OUFOR.,9/13/2002,45.9975000,-121.5269444
9/1/2003 20:30,seattle (alkii beach),wa,us,light,5,2-5 sec.,Bright light  flashed and moved up(vertical),9/4/2003,47.6063889,-122.3308333
9/1/2006 01:00,kirkland,wa,us,rectangle,5,5 sec,An open rectangle in the sky above Seattle,12/7/2006,47.6816667,-122.2075000
9/1/2006 20:55,yelm (east of),wa,us,light,20,20 seconds,Very bright&#44 unmoving object in eastern sky that suddenly faded to invisibility over about six seconds.,10/30/2006,46.9422222,-122.6047222
9/1/2006 21:00,snohomish,wa,us,other,1.5,1.5 to 2&#445 seconds,tanto shaped long object with a matching smaller section at 2/3 rd the length on the bottom.,10/30/2006,47.9130556,-122.0969444
9/1/2007 11:00,puyallup,wa,us,circle,420,7 min,Round white silver objects with flashy light pattern along edge crescent shape to right,10/8/2007,47.1855556,-122.2916667
9/1/2007 11:00,puyallup,wa,us,sphere,120,several minutes,September 1&#44 2007 clear morning sighting of three or four UFOs floating in the skies of Puyallup Wa - four witnesses on the scene,10/8/2007,47.1855556,-122.2916667
9/1/2007 19:55,tacoma,wa,us,fireball,4,4 seconds,We witnessed a bright green &quot;meteor-like&quot; object shoot downward in front of us.  ((NUFORC Note:  Possible meteor?  PD)),10/8/2007,47.2530556,-122.4430556
9/1/2011 01:55,vashon,wa,us,light,900,15 minues,Semi-circle of lights flashing outside a hazy circle.,10/10/2011,47.4475000,-122.4586111
9/1/2011 03:00,bremerton,wa,us,circle,1800,30 minutes, I saw what looked like a very bright star.  ((NUFORC Note:  We suspect a twinkling star&#44 possibly Sirius.  PD)),10/10/2011,47.5675000,-122.6313889
9/1/2011 04:00,friday harbor,wa,us,circle,2700,45 min,Bright light and a deep rumbling sound with other light.   ((NUFORC Note:  We suspect a twinkling star&#44 possibly Sirius.  PD)),10/10/2011,48.5344444,-123.0158333
9/1/2012 02:30,bremerton,wa,us,circle,60,1 minute,I WAS OUTSIDE HAVING A SMOKE ON THE 20th OR 27th OF SEPTEMBER AT ABOUT 2:30 SOMETHING WHEN I LOOKED UP AND SAW A VERY BRIGHT FLORESCENT,11/19/2012,47.5675000,-122.6313889
9/1/2012 23:15,seattle,wa,us,fireball,1400,23:20,Fireball sighting in Seattle,9/24/2012,47.6063889,-122.3308333
9/1/2013 22:15,everett,wa,us,light,60,1 minute?,Huge red glowing light east of Everett WA makes 90 degree turn and moves toward  Snohomish as seen by Ebey Island resident.,9/9/2013,47.9791667,-122.2008333
9/12/1991 19:35,renton,wa,us,fireball,600,5-10 mins.,At 7:35 P.M. this evening I witnessed an object traveling from S.E to N.W.  It appeared to be similar to a &quot;shooting star&quot; with a brigh,10/2/1999,47.4830556,-122.2158333
9/12/1996 15:35,kennewick,wa,us,other,240,4 min. approx.,Pulsating white light that disappeared like a vapor.,7/16/2006,46.2113889,-119.1361111
9/12/1999 21:10,olympia,wa,us,light,1.5,1.5sec,Observation of commercial aircraft approaching Sea-tac airport(SW to N dir.)&#44inbound 2110pm&#44 appearance of sattelite? crossing in a NW,10/2/1999,47.0380556,-122.8994444
9/12/2000 07:50,gold bar,wa,us,triangle,600,10min,Strange &quot;V&quot; formation in morning sky over the Skykomish Valley.,9/17/2000,47.8569444,-121.6958333
9/12/2002 22:30,pullman,wa,us,light,1800,30min,Single object approached from the N-NW&#44 Twinkled&#44 sometimes emited red-blue-gold flashes&#44 made 90deg. turn then hovered for 20 min.,9/13/2002,46.7313889,-117.1786111
9/12/2003 04:15,selah,wa,us,disk,3600,1 hour,Multiple light formations seen in Selah WA.,9/24/2003,46.6541667,-120.5288889
9/12/2003 20:50,yakima,wa,us,unknown,10,5-10 sec,mysterious 3 sets of 3 lights saw no clue what is was then a big flash pls read,9/17/2003,46.6022222,-120.5047222
9/12/2004 11:11,seattle,wa,us,cigar,10,10 seconds,Cigar shaped object with two lights over Seattle,9/29/2004,47.6063889,-122.3308333
9/12/2004 20:40,sunnyside,wa,us,light,1200,20 min,the lights were hovering and would go on and off and line up in different angles,9/29/2004,46.3238889,-120.0075000
9/12/2004 21:30,sequim,wa,us,unknown,900,15 minutes,Two objects very high up and very fast behave as if taking part in a chase,2/22/2005,48.0797222,-123.1005556
9/12/2005 05:10,sammamish,wa,us,light,900,about 15 min.,A &quot;Twinkling&quot; huge light that moved around and changed colors,10/11/2005,47.6419444,-122.0791667
9/12/2009 13:35,edmonds,wa,us,chevron,10,10 seconds,Black Low Flying Boomerang Craft - Daytime - Both Wife and I shocked at what we witnessed at same time,12/12/2009,47.8108333,-122.3761111
9/12/2009 19:58,kelso,wa,us,cylinder,30,30 seconds,Very Big UFO over I-5 in Kelso,12/12/2009,46.1469444,-122.9072222
9/12/2009 20:00,mossyrock,wa,us,,5,5 seconds,Fast Traveling Craft with Fireball and Tail Streaks Accross Western Washington Sky,12/12/2009,46.5297222,-122.4838889
9/12/2009 20:10,port angeles,wa,us,light,6,5-6 seconds,Very bright white star like object moving at fast pace blast of blinding light and then vanished,12/12/2009,48.1183333,-123.4294444
9/12/2011 20:00,vancouver,wa,us,circle,360,5-6 mins,Purple Light&#44 Brightness changing,10/10/2011,45.6388889,-122.6602778
9/12/2012 00:35,everett,wa,us,triangle,10,9-10 seconds,Flying Lights/Orbs in Triangle Formation In South Everett&#44 WA.,9/24/2012,47.9791667,-122.2008333
9/12/2013 20:30,tacoma,wa,us,triangle,180,3 minutes,Boomarang in shape 3 lights,9/30/2013,47.2530556,-122.4430556
9/12/2013 21:30,tacoma,wa,us,light,180,3 minutes,Bright flickering light with a dimmer one beneath it. Started slow&#44 but took off and disappeared.,9/30/2013,47.2530556,-122.4430556
9/13/1995 22:33,silverdale,wa,us,,2,2 sec.,Man feels urge to go outside house.  Briefly sees formation of 4 &quot;bright&#44 pale orange&quot; objects streak overhead very fast to N horizon.,11/2/1999,47.6447222,-122.6936111
9/13/1998 24:00,woodinville (hyw 9 &amp; 522 jxn.),wa,us,light,3,maybe 3 sec,I was exiting off hwy 522&#44 as I made the left hand turn on to hwy 9. I saw a large white light&#44 with a green tint to it. It had a very,9/26/1998,47.7544444,-122.1622222
9/13/1999 20:30,bellingham,wa,us,oval,90,1min 30 sec,looking to the north I saw a orange colored object flying west.It changed directions to east&#44then back to west&#44then north where is diss,10/2/1999,48.7597222,-122.4869444
9/13/2000 17:00,everett,wa,us,formation,600,10 min,3 points of light forming a triangle,9/17/2000,47.9791667,-122.2008333
9/13/2001 22:30,duvall,wa,us,unknown,900,15 minutes,Strange lights in the Duvall night sky Sept 13&#44 2001,10/12/2001,47.7425000,-121.9844444
9/13/2002 09:40,lynnwood,wa,us,unknown,600,@ 10 mins,A TOTAL OF FIVE OBJECTS SPREAD OUT (THOUGH NOT EQUALLY SPACED) IN A STAGGERED LINE MOVING VERY SLOWLY FROM THE NORTH TO SOUTH. APPEARED,9/13/2002,47.8211111,-122.3138889
9/13/2003 01:28,seattle,wa,us,other,3,2-3seconds,Falling star,9/17/2003,47.6063889,-122.3308333
9/13/2003 12:30,yelm,wa,us,triangle,600,5 to 10 minutes,I saw a dark triangular shape&#44 slowly moving at treetop level&#44without any sound&#44  There were white and red lights on the bottom that fa,9/17/2003,46.9422222,-122.6047222
9/13/2003 14:30,tacoma,wa,us,sphere,1800,20 to 30 min,Spet 13 03 saw 2 glowing spheres traveling north to south then becoming staionary for 20 to 30 mins. high above my house.,9/24/2003,47.2530556,-122.4430556
9/13/2003 15:35,tacoma,wa,us,formation,1080,18 min,Video taped 3-6 shiny objects for 12 min hovering in the sky in a V formation while other objects flew around them.,9/17/2003,47.2530556,-122.4430556
9/13/2009 00:00,everett,wa,us,light,604800,1 week,flashing lights during night and silver eliptacal during day,12/12/2009,47.9791667,-122.2008333
9/13/2009 04:00,walla walla,wa,us,unknown,4800,1 hour and 20 min,UFO over Walla Walla WA.,12/12/2009,46.0647222,-118.3419444
9/13/2009 20:17,kent,wa,us,light,1,1 second,Looking exactly like Jupiter in night sky&#44 a light appeared high in sky at time of ISS orbiting above&#44 speeds across&#44 vanishes&#44 it exhi,3/13/2012,47.3811111,-122.2336111
9/13/2009 21:00,winthrop,wa,us,circle,2700,45 min,Multi-colored flashing UFO and White bright UFO.,12/12/2009,48.4780556,-120.1850000
9/13/2012 20:30,pe ell,wa,us,diamond,45,45 seconds,Unknown object in the sky,9/24/2012,46.5705556,-123.2961111
9/14/1998 19:27,okanogan,wa,us,,180,3 minutes,dog barks&#44objects come within 1000 ft inflate like balloons and change from red w\ green mist to blue w\ white mist then deflate and ta,9/26/1998,48.3613889,-119.5822222
9/14/1999 09:00,federal way,wa,us,cylinder,30,30 seconds,I saw a day glow bronze colored cylinderical craft near Campus drive and First Ave. Hovering with appendages (4),5/11/2000,47.3225000,-122.3113889
9/14/1999 16:30,federal way,wa,us,cylinder,30,30 seconds,Cylindrical&#44 or cigar-shaped&#44 bright bronze object with bright orange &quot;appendage&quot; underneath stationary at 80 degrees in SE-SSE clear b,10/2/1999,47.3225000,-122.3113889
9/14/1999 22:00,vancouver,wa,us,diamond,60,1 minute,I thought it was a star,10/2/1999,45.6388889,-122.6602778
9/14/1999 22:29,mukilteo,wa,us,circle,3,3 seconds,When looking towards the N.W. sky from the back porch of my apartment&#44 I witnessed a glowing&#44 greenish object moving horizontally from,10/2/1999,47.9447222,-122.3033333
9/14/2000 08:10,vancouver,wa,us,egg,120,1 1/2 min.,White object on clear day,9/17/2000,45.6388889,-122.6602778
9/14/2001 05:21,kingston,wa,us,light,1,1 second,Super fast bright light parallel to ground&#44 below tree level&#44 10 miles away - or shooting star much farther away?,10/12/2001,47.7988889,-122.4969444
9/14/2001 17:30,marysville,wa,us,light,1800,30 minutes,We spotted a series of brighty shiny objects in the norther sky.  WE could tell they were not planes or stars.,10/12/2001,48.0519444,-122.1758333
9/14/2002 05:15,spokane,wa,us,triangle,1800,25 - 30 minutes,3 unidentified obects moving from east to west went through Spokane on 9-14-02 at 5:15 am and then many jets followed,9/19/2002,47.6588889,-117.4250000
9/14/2003 01:20,everett,wa,us,unknown,420,5 to 7 minutes,Low frequency pulsing sound above house&#44 flash of light and momentary power outage and sound instantly gone,9/17/2003,47.9791667,-122.2008333
9/14/2003 15:00,lake stevens,wa,us,cylinder,300,5min,CYL OBJECT NO WINGS  MOVING SLOWLY THEN ACCELARATING THEN DISSAPEARING,10/31/2003,48.0152778,-122.0625000
9/14/2003 21:20,arlington,wa,us,light,20,20 seconds,-1MAG or brighter object low in north/northwestern sky moves downward about 2 to 3 deg growing fainter then disappears,9/17/2003,48.1988889,-122.1238889
9/14/2008 10:50,tumwater,wa,us,sphere,120,2 minutes,A bright white sphere with ocassional streamers flew across the clear blue sky toward the Black Hills.,10/31/2008,47.0075000,-122.9080556
9/14/2009 22:30,auburn,wa,us,unknown,1,:01,Orange light seen over South King Co Wa&#44,12/12/2009,47.3075000,-122.2272222
9/14/2012 19:00,seatac,wa,us,sphere,3,3 seconds,Bright orange orb flown over by landing aircraft at Seatac.,9/24/2012,47.4538889,-122.3205556
9/14/2013 20:00,seattle,wa,us,fireball,300,5 minutes?,Small orange fireball type object fell to the pavement on Alkai Beach area,10/14/2013,47.6063889,-122.3308333
9/15/1957 23:00,tacoma,wa,us,disk,20,20 seconds,a large disk spacecraft the size of a Boeing 727 seen in the evening skies over Tacoma&#44 Wn.,3/2/2004,47.2530556,-122.4430556
9/15/1960 20:30,seattle,wa,us,disk,120,2 min. for me&#44 longer for,Triple disc sighting prior to dusk with a light beam and possible healing. Witnessed.,4/27/2004,47.6063889,-122.3308333
9/15/1964 21:00,yakima,wa,us,disk,120,several minutes,Here is my report,8/16/2002,46.6022222,-120.5047222
9/15/1972 18:00,maple valley,wa,us,disk,8,8 seconds,It flew over the house just above the tree tops. It was going very fast&#44 It made no sound then it just vanished.,1/28/1999,47.4066667,-122.0375000
9/15/1974 02:00,kelso,wa,us,triangle,120,hour,Grandma&#39s UFO,3/6/2001,46.1469444,-122.9072222
9/15/1976 21:00,hoodsport,wa,us,,120,1-2 minutes,Heard Strange sounding flying object above tree tops,6/18/2004,47.4061111,-123.1380556
9/15/1978 18:00,covington,wa,us,disk,600,10 mins,1978 Covington&#44 WA Disc-shaped Object,1/31/2004,47.3483333,-122.1136111
9/15/1994 19:30,arlington,wa,us,,10,10 sec.,Comm. pilot repts. multiple&#44 &quot;almost translucent&quot; objects streaking directly over his home in Fall l994.,11/2/1999,48.1988889,-122.1238889
9/15/1994 22:00,spokane,wa,us,disk,120,2 min.,I was able to clearly see three seperate disk shaped vehicles&#44 with brassy looking metalic bodies that had three round nubs at the extr,10/19/1999,47.6588889,-117.4250000
9/15/1995 10:25,redmond,wa,us,,360,6 min.,Young man w/ 2 co-workers witness tiny&#44 distinctly white round disc drifting slowly toward NE.  Flew in dir. 90 deg. to winds.,11/2/1999,47.6741667,-122.1202778
9/15/1995 15:00,seattle,wa,us,,10800,3 hrs., 7 witnesses on Phinney Ridge see 4-6 tiny metallic &quot;cigars&quot; hovering&#44 moving&#44 ascending in cloudless sky.  Dramatic sighting&#33,11/2/1999,47.6063889,-122.3308333
9/15/1996 21:00,forks,wa,us,unknown,900,15 minutes,In 1996 I was at my daughters in forks washington. about 9 p.m. i steped outside to smoke&#44 i was looking at the stars&#44 it&#39s usualy clou,8/5/2012,47.9505556,-124.3841667
9/15/1997 20:00,bellevue,wa,us,,3600,1 hour,Phone call from a purported alien living on earth willing to share his views re: himself and our civ..  ((NUFORC Note:  See Note.  PD)),7/28/2010,47.6105556,-122.1994444
9/15/1997 20:40,sammamish,wa,us,unknown,30,30 seconds,I looked North toward Mt. Baker&#44 I saw a bright light that hoovered for about 15 seconds&#44 then shot up&#44 then to my left&#44 then disappear,4/27/2004,47.6419444,-122.0791667
9/15/1998 18:00,seattle,wa,us,other,1,1 second,Angled orange light array traveling at stupendous speed across I5 Highway near Boeing Field in the evening.,9/2/2005,47.6063889,-122.3308333
9/15/1998 23:00,puyallup,wa,us,fireball,5,5 sec.,A bluish/gree fireball (size of a large grape - with arm extended) and a long white tail trailing behind as it arched over the Puyallup,11/1/1998,47.1855556,-122.2916667
9/15/2000 02:30,harrington,wa,us,rectangle,900,15 minutes,Very slow moving huge black triangle shaped object&#44 no sound&#44 crosses in front of me.,1/10/2009,47.4811111,-118.2533333
9/15/2000 19:00,granite falls (23 miles east of),wa,us,unknown,180,2-3 minutes,Row of 5-6 white or off white lights @ ~3&#44500 feet 2-4 miles from my position moving silently &amp; slowly West to East.,5/24/2005,48.0841667,-121.9675000
9/15/2000 22:50,vancouver,wa,us,light,600,10 plus minutes,Twinkling color changing lights seen from Vancouver Washington.,9/17/2000,45.6388889,-122.6602778
9/15/2001 19:30,seattle,wa,us,circle,600,5-10 minutes,Four circular objects over Seattle.,10/12/2001,47.6063889,-122.3308333
9/15/2001 21:30,seattle,wa,us,light,3600,over an hour,Non-mobile red white and blue steadily flashing light at 40 degrees in the west sky,10/12/2001,47.6063889,-122.3308333
9/15/2005 00:00,tacoma,wa,us,oval,600,10 mins,Bright lights fading in and out&#44 one after another. Then moving accross sky and stopping.,10/11/2005,47.2530556,-122.4430556
9/15/2007 01:30,silverdale,wa,us,diamond,20,20 sec,Diamond shaped white and red lights over Bangor&#44 WA.,11/28/2007,47.6447222,-122.6936111
9/15/2007 11:30,seabeck,wa,us,light,900,10-15 minutes,colored lights rotate around in a orb&#44 way brighter then a star.  ((NUFORC Note:  Sighting of Sirius??  PD)),10/8/2007,47.6397222,-122.8272222
9/15/2009 22:30,renton,wa,us,sphere,45,45 seconds,Two brown spherical objects rotating around each other,12/12/2009,47.4830556,-122.2158333
9/15/2013 00:45,vancouver,wa,us,triangle,300,5 minutes,North to south trajectory. Fireball orange in relatively straight line. One went over without sound very bright when seen in the north,9/30/2013,45.6388889,-122.6602778
9/16/1987 21:21,spokane,wa,us,disk,240,3-4 min,saucer overhead&#44hover 150 feet&#44no noise&#44within 100 yds&#44amber lights around edge one on top&#44 viewed with 7-21 pwr binoculars&#44started rot,6/6/2000,47.6588889,-117.4250000
9/16/1994 22:00,carbonado,wa,us,changing,1800,30mins,IT CAME DOWN THE HILL AND INTO THE ROAD ORANGE-YELLOW BIG AS A HOUSE 50YDS AWAY,10/27/2004,47.0800000,-122.0502778
9/16/1994 22:00,carbonado,wa,us,oval,3600,1 h,IT STOPPED IN THE ROAD AHEAD SO CLOSE I COULD HAVE HIT IT WITH A ROCK,1/12/2012,47.0800000,-122.0502778
9/16/1995 21:15,seattle,wa,us,,20,20 sec.,Man repts. large &quot;vee-shaped boomerang w/ fluorescent light on leading edge&quot; pass slowly overhead.  Estimated 500&#39 altitude.,11/2/1999,47.6063889,-122.3308333
9/16/2001 21:20,bellevue,wa,us,fireball,3,2-3 seconds,A CIRCULAR BALL OF LIGHT WITH NO TAIL&#33 MOVING VERY FAST FROM ZENITH TO NORTHERN HORIZON.. TOO FAST FOR PLANE/ NO TAIL,11/20/2001,47.6105556,-122.1994444
9/16/2004 20:10,marysville,wa,us,triangle,120,2 minutes,low flying unfamiliar object just ahead in the sky,9/29/2004,48.0519444,-122.1758333
9/16/2004 21:00,poulsbo,wa,us,light,600,10 min,Lighted object  seen near the Bangor Naval Subbase exibiting irrational flight behavior.,9/29/2004,47.7361111,-122.6452778
9/16/2006 21:10,everson,wa,us,light,90,1.5 minutes,object very dim&#44 flaring to bright white&#44 then back to dim. and maintaining a satellites speed.,10/30/2006,48.9202778,-122.3413889
9/16/2007 01:35,wenatchee,wa,us,changing,30,30 seconds,Hazy red object that changed shape and moved erratically.,10/8/2007,47.4236111,-120.3091667
9/16/2007 21:00,bremerton,wa,us,light,18000,5hr&#44s,changing object  hovering in sky for five hours.  ((NUFORC Note:  Celestial body&#8230;star or planet??  PD)),10/8/2007,47.5675000,-122.6313889
9/16/2009 20:30,asotin,wa,us,flash,30,30 seconds,Flash in the sky moving south&#44 south of asotin washington,12/12/2009,46.3394444,-117.0472222
9/17/2000 20:20,kennewick,wa,us,chevron,15,15 seconds,My husband and I saw something strange in the sky last night.  We were in the hot tub&#44 listening to dreamland and watching the stars. ,9/21/2000,46.2113889,-119.1361111
9/17/2004 05:00,bremerton,wa,us,sphere,240,3-4 min.,I noticed Venus in the wrong place and it was moving&#33,9/29/2004,47.5675000,-122.6313889
9/17/2005 08:56,federal way,wa,us,light,1800,30 min.,me and my friend were talking on the phone and i look out the window and saw a ball of light orange-red and it was slowly speed up and,10/11/2005,47.3225000,-122.3113889
9/17/2009 09:50,everett,wa,us,triangle,10,10 seconds,I saw a triangle ufo with four white lights moving quickly with no sound in Everett Wa.,12/12/2009,47.9791667,-122.2008333
9/17/2012 08:45,woodland,wa,us,light,15,15 seconds,Saw a slow moving glowing white orb land on a big building right a roof.,9/24/2012,45.9047222,-122.7427778
9/17/2012 20:45,tacoma (northeast section),wa,us,light,50,45-50 seconds,Two very bright square flashing lights,9/24/2012,47.2530556,-122.4430556
9/18/1991 22:00,olympia,wa,us,changing,180,2 to 3 minutes,Single star morphs into Hoberman Sphere&#44 rotates&#44 reverts&#44 turns red&#44 divides&#44 flies away in formation,7/16/2006,47.0380556,-122.8994444
9/18/1999 06:25,seattle,wa,us,,120,1 to 2 minutes,Watched a very bright star - planet like object for one to two minutes which remained stationary. This suddenly totally disappeared.,10/2/1999,47.6063889,-122.3308333
9/18/1999 21:08,snohomish,wa,us,unknown,180,3 minutes,A vehicle of some sort appeared to be over the Snohomish/Arlington area that pulsed between a red and white light. There were also one,10/2/1999,47.9130556,-122.0969444
9/18/2001 22:30,seattle,wa,us,light,30,30 seconds,Bright red light in the Seattle sky.,10/12/2001,47.6063889,-122.3308333
9/18/2002 19:15,seattle,wa,us,,900,15 min.,Woman and boyfriend witness very large&#44 bizarre&#44 brightly lighted object to the west from Seattle.,9/19/2002,47.6063889,-122.3308333
9/18/2002 20:07,vancouver,wa,us,other,300,5 min,the craft seemed very large&#44and had simeltaneous flashing red lights&#44all in a straight line.,9/19/2002,45.6388889,-122.6602778
9/18/2003 22:48,seattle (leschi),wa,us,sphere,60,60 sec.,Woman and daughter hear&#44 and see&#44 a very brightly lighted&#44 spherical &quot;ball of light&quot; move across Lake Washington.,9/28/2003,47.6063889,-122.3308333
9/18/2004 19:45,seattle,wa,us,triangle,120,1-2 minutes,Black Triangle over Lake Washington,9/29/2004,47.6063889,-122.3308333
9/18/2005 18:00,tacoma,wa,us,triangle,1200,20 + minutes,V/Triangular Object over Tacoma Washington,10/11/2005,47.2530556,-122.4430556
9/18/2012 03:29,deer park,wa,us,light,2,2 seconds,Bright white star-like light flashes then disappeared.,9/24/2012,47.9544444,-117.4758333
9/18/2012 20:50,tacoma,wa,us,light,50,45 to 50 seconds,Second night of Very bright square lights.  ((NUFORC Note:  We suspect a sighting of a twinkling star.  PD)),9/24/2012,47.2530556,-122.4430556
9/18/2013 17:42,rochester,wa,us,circle,1200,20 minutes,Singular light seen low in evening sky near Rochester&#44 WA.  ((NUFORC Note:  Venus??  PD)),9/30/2013,46.8219444,-123.0950000
9/18/2013 21:00,silverdale,wa,us,light,1140,19 minutes,Orange orbs&#44 lights in the night sky.,9/30/2013,47.6447222,-122.6936111
9/18/2013 21:30,seattle,wa,us,light,10,10 seconds,Light in Sky Warps towards space.,9/30/2013,47.6063889,-122.3308333
9/18/2013 22:00,everett,wa,us,fireball,45,45 seconds,Fireball seen at the same time two other reports from my town were reported.,9/30/2013,47.9791667,-122.2008333
9/19/1997 21:00,seattle,wa,us,other,120,1-2 min,On the night described above&#44 We were getting ready to leave a freind&#39s house in West Seattle. I was the first one out the door. While,1/28/1999,47.6063889,-122.3308333
9/19/1998 21:00,seattle,wa,us,disk,900,15 min,Disk hovered over highway,11/1/1998,47.6063889,-122.3308333
9/19/1998 21:30,seattle,wa,us,egg,180,3 minutes,The &quot;craft&quot; had about 6 white lights around its perimeter and a redish one in the middle. The thing was moving slowly towards the west&#44,11/1/1998,47.6063889,-122.3308333
9/19/1999 02:51,seattle,wa,us,triangle,15,15 seconds,Three glowing triangular objects moved from east to west at a high rate of speed&#44 silently and in perfect formation.,10/2/1999,47.6063889,-122.3308333
9/19/1999 17:10,bothell,wa,us,light,10,5 - 10 seconds,Observed through binoculars a bright light moving from north to south at a high rate of speed.,10/2/1999,47.7625000,-122.2041667
9/19/2000 12:00,buckley,wa,us,triangle,900,15 minutes,Six triangle shaped crafts flew over white river high school at about 12 noon on sept. 19/2000,9/21/2000,47.1633333,-122.0255556
9/19/2000 21:30,camas,wa,us,fireball,3,3 sec.,fire ball fell for 3 sec. than out of site.,9/21/2000,45.5872222,-122.3983333
9/19/2001 18:46,seattle,wa,us,unknown,180,3 mins.,Possible Aurora Sighting Over Seattle,10/12/2001,47.6063889,-122.3308333
9/19/2009 19:00,renton,wa,us,triangle,180,3 minutes,Triangular object with three red steady lights flying over Renton.,2/14/2010,47.4830556,-122.2158333
9/19/2009 21:19,parkland,wa,us,light,15,15 seconds,Not typical airplane movement.,12/12/2009,47.1555556,-122.4327778
9/19/2011 20:30,kennewick,wa,us,light,300,5 minutes,A continuous string of 20 to 30 fast blinking multi-colored lights that vanished after five minutes.,10/10/2011,46.2113889,-119.1361111
9/19/2013 20:10,sequim,wa,us,light,600,10 minutes,Ultra-quiet&#44 ultra-fast bright yellowish-whitish light soared in straight line&#44 at low altitude&#44 red light flashed&#44 craft vanished.,9/30/2013,48.0797222,-123.1005556
9/19/2013 21:23,auburn,wa,us,circle,150,~2.5 minutes,Quavering/shimmering red object near moon in east sky around 9:25 pm.,9/30/2013,47.3075000,-122.2272222
9/20/1971 16:00,woodland,wa,us,disk,360,6 minutes,Saucer shaped craft at roof level just hovering&#44 round windows along the side and dome in the middle.,10/31/2003,45.9047222,-122.7427778
9/20/1990 21:30,hoquiam,wa,us,fireball,180,3 min.,driving home from ocean city&#44to hoquiam. my at the girlfriend and I noticed two orange &quot;fireballs&quot; hovering over Bowerman Basin.The big,11/17/1999,46.9811111,-123.8880556
9/20/1998 14:00,tukwila,wa,us,sphere,900,15 minutes,Four lustrous orbs sighted over Burien,6/12/2008,47.4741667,-122.2597222
9/20/1998 22:30,bothell (northern sky),wa,us,circle,5,5 sec,fireball desending from sky toward horizon.,9/26/1998,47.7625000,-122.2041667
9/20/2001 16:10,seattle,wa,us,other,900,15mins,four stars in the day time sky,10/12/2001,47.6063889,-122.3308333
9/20/2001 23:00,renton,wa,us,flash,1,1 second,Large White Flash above Renton,4/14/2009,47.4830556,-122.2158333
9/20/2002 04:51,spokane,wa,us,unknown,5,5 seconds,Multiple&#44 unilluminated high-speed craft flying over Spokane in early morning of 9/20/02.,9/28/2002,47.6588889,-117.4250000
9/20/2003 20:55,maple valley,wa,us,light,420,5 to 7 min,lights acting strangely,9/24/2003,47.4066667,-122.0375000
9/20/2003 21:00,maryhill,wa,us,light,600,10 minutes,A Mars like object presented itself and disappeared.,10/31/2003,45.6872222,-120.8125000
9/20/2004 22:00,edmonds,wa,us,triangle,120,+/- 2minutes,Triangle over Edmonds,1/19/2005,47.8108333,-122.3761111
9/20/2005 00:00,belfair,wa,us,circle,300,5 minutes,Large&#44 full round object that hung in the sky without moving.,10/11/2005,47.4508333,-122.8261111
9/20/2005 00:00,medical lake,wa,us,light,180,3min.,Connection to a Craft&#44 the feeling we feel when seeing such an unexplainable event,10/11/2005,47.5730556,-117.6811111
9/20/2007 22:30,orting,wa,us,light,120,2 minutes,A bright light hovered 300 feet above the ground before accelerating at an incredible speed and disappearing among the stars,7/5/2008,47.0980556,-122.2030556
9/20/2011 22:00,centralia,wa,us,cigar,5,5 sec,Glowing object flies west to east over I-5,10/10/2011,46.7163889,-122.9530556
9/20/2011 22:00,moses lake,wa,us,light,3600,1 hour plus,Bright light in night sky.  Had side to side&#44 up and down and circular movement.  ((NUFORC Note:  Star??  )),10/10/2011,47.1302778,-119.2769444
9/20/2012 04:30,seattle (madison park),wa,us,light,20,20 seconds,Lights hovering over Lake Washington,9/24/2012,47.6063889,-122.3308333
9/20/2013 04:40,olympia,wa,us,fireball,30,30 seconds,Flash of light near moon.,10/14/2013,47.0380556,-122.8994444
9/21/1995 23:00,seattle,wa,us,,90,90 sec.,OR citizen on Space Needle sees 3 &quot;dull orange lights&quot; fly overhead.  Objects performed some unusual movement in formation.,11/2/1999,47.6063889,-122.3308333
9/21/1999 18:55,spokane,wa,us,fireball,420,7min,orange fireball w/short tail,10/2/1999,47.6588889,-117.4250000
9/21/1999 20:49,everett,wa,us,changing,30,25-30 seconds,I watched a cylinder shaped object head west&#44 then changed form to a boomerang&#44 transparent like state and then it traveled south,10/2/1999,47.9791667,-122.2008333
9/21/2004 20:40,bremerton,wa,us,sphere,480,approx 8 mins.,Two pulsating objects rapidly changing colors&#44 hovering over Bremerton Naval Base&#33&#33,9/29/2004,47.5675000,-122.6313889
9/21/2004 22:15,browns point,wa,us,light,60,< 1 minute,Bright light over South Puget Sound.,9/29/2004,47.3005556,-122.4400000
9/21/2005 23:45,lynden,wa,us,disk,900,15 minutes,10 disc shaped lights hovering at an angle between the cities of ferndale wa. and lynden&#44 wa. They were light blue in color almost like,10/11/2005,48.9466667,-122.4508333
